chain	draw	value	Parameter	Option
1	1339	0.006384148830372406	Prior std	Safe
1	1340	0.011745454539713016	Prior std	Safe
1	1341	0.009423943958610188	Prior std	Safe
1	1342	0.01403109039002365	Prior std	Safe
1	1343	0.009941567106140688	Prior std	Safe
1	1344	0.011828721841673145	Prior std	Safe
1	1345	0.012311882137131344	Prior std	Safe
1	1346	0.011012388796599125	Prior std	Safe
1	1347	0.011175053436746279	Prior std	Safe
1	1348	0.01224761024643117	Prior std	Safe
1	1349	0.01735228385188673	Prior std	Safe
1	1350	0.014816641543921144	Prior std	Safe
1	1351	0.007369479935318685	Prior std	Safe
1	1352	0.01825857314667272	Prior std	Safe
1	1353	0.007820753326834205	Prior std	Safe
1	1354	0.004849221411142443	Prior std	Safe
1	1355	0.012405955879165091	Prior std	Safe
1	1356	0.01069370045462442	Prior std	Safe
1	1357	0.006953558798163799	Prior std	Safe
1	1358	0.010130881550769778	Prior std	Safe
1	1359	0.011970717680386109	Prior std	Safe
1	1360	0.014451942484758663	Prior std	Safe
1	1361	0.012222251571571481	Prior std	Safe
1	1362	0.0034805360530232553	Prior std	Safe
1	1363	0.00568852564501184	Prior std	Safe
1	1364	0.010976428873314554	Prior std	Safe
1	1365	0.024195969290362003	Prior std	Safe
1	1366	0.023124376322033437	Prior std	Safe
1	1367	0.017594316777649208	Prior std	Safe
1	1368	0.00994373276469578	Prior std	Safe
1	1369	0.005303677978536833	Prior std	Safe
1	1370	0.010710236590463905	Prior std	Safe
1	1371	0.008978214785778591	Prior std	Safe
1	1372	0.00516376091432048	Prior std	Safe
1	1373	0.014972014126507312	Prior std	Safe
1	1374	0.015001090997811611	Prior std	Safe
1	1375	0.020826437832714928	Prior std	Safe
1	1376	0.011914010202563987	Prior std	Safe
1	1377	0.007948124351040045	Prior std	Safe
1	1378	0.019876727934092186	Prior std	Safe
1	1379	0.01806646400165642	Prior std	Safe
1	1380	0.017832947421178913	Prior std	Safe
1	1381	0.010274722840854605	Prior std	Safe
1	1382	0.0109872870269103	Prior std	Safe
1	1383	0.012952117205693158	Prior std	Safe
1	1384	0.019269667903601934	Prior std	Safe
1	1385	0.019519307966634477	Prior std	Safe
1	1386	0.007720725746280374	Prior std	Safe
1	1387	0.005787504236765989	Prior std	Safe
1	1388	0.01895848837351923	Prior std	Safe
1	1389	0.010739055234142862	Prior std	Safe
1	1390	0.020292646243133178	Prior std	Safe
1	1391	0.022564595020021873	Prior std	Safe
1	1392	0.01823980192104483	Prior std	Safe
1	1393	0.015591151299916556	Prior std	Safe
1	1394	0.009673581731806317	Prior std	Safe
1	1395	0.010016209184823283	Prior std	Safe
1	1396	0.0078057799721706345	Prior std	Safe
1	1397	0.01305963273592307	Prior std	Safe
1	1398	0.013093829370012683	Prior std	Safe
1	1399	0.014862509394367278	Prior std	Safe
1	1400	0.015130928299769923	Prior std	Safe
1	1401	0.017967200317103867	Prior std	Safe
1	1402	0.02676051759369222	Prior std	Safe
1	1403	0.009538235839312107	Prior std	Safe
1	1404	0.009726921973426858	Prior std	Safe
1	1405	0.01197012885106109	Prior std	Safe
1	1406	0.010684341476994744	Prior std	Safe
1	1407	0.014268222644377172	Prior std	Safe
1	1408	0.01261576515819987	Prior std	Safe
1	1409	0.014286665181846013	Prior std	Safe
1	1410	0.015302540547967437	Prior std	Safe
1	1411	0.011834241148301707	Prior std	Safe
1	1412	0.018432126430853263	Prior std	Safe
1	1413	0.01619852975538878	Prior std	Safe
1	1414	0.02957357113229176	Prior std	Safe
1	1415	0.02013035883677772	Prior std	Safe
1	1416	0.01802891688159986	Prior std	Safe
1	1417	0.014905323259460918	Prior std	Safe
1	1418	0.008049567519054905	Prior std	Safe
1	1419	0.005356318586316372	Prior std	Safe
1	1420	0.012829744390841159	Prior std	Safe
1	1421	0.01336600798698239	Prior std	Safe
1	1422	0.012359704934632298	Prior std	Safe
1	1423	0.008608681083634329	Prior std	Safe
1	1424	0.012704357425269576	Prior std	Safe
1	1425	0.014532818906267453	Prior std	Safe
1	1426	0.014133087107190183	Prior std	Safe
1	1427	0.012590403848772108	Prior std	Safe
1	1428	0.008697070895861006	Prior std	Safe
1	1429	0.008281400205636181	Prior std	Safe
1	1430	0.011942531362108735	Prior std	Safe
1	1431	0.012261241297142952	Prior std	Safe
1	1432	0.009045033582736008	Prior std	Safe
1	1433	0.01749181645210182	Prior std	Safe
1	1434	0.009482643698753297	Prior std	Safe
1	1435	0.019753975724708654	Prior std	Safe
1	1436	0.016104577466349457	Prior std	Safe
1	1437	0.01850500154612164	Prior std	Safe
1	1438	0.014261802268699674	Prior std	Safe
1	1439	0.00791970592687049	Prior std	Safe
1	1440	0.014010536772983449	Prior std	Safe
1	1441	0.01204326561393912	Prior std	Safe
1	1442	0.007556926696176962	Prior std	Safe
1	1443	0.015887645316188602	Prior std	Safe
1	1444	0.00655482322214623	Prior std	Safe
1	1445	0.014804012000618112	Prior std	Safe
1	1446	0.013916902163612523	Prior std	Safe
1	1447	0.012241772981557496	Prior std	Safe
1	1448	0.007183112027566571	Prior std	Safe
1	1449	0.012606081952013992	Prior std	Safe
1	1450	0.01081756134867752	Prior std	Safe
1	1451	0.009095811801149952	Prior std	Safe
1	1452	0.011088816162967023	Prior std	Safe
1	1453	0.010006301694809155	Prior std	Safe
1	1454	0.011129181810885912	Prior std	Safe
1	1455	0.0012107101028760027	Prior std	Safe
1	1456	0.022188190639640233	Prior std	Safe
1	1457	0.016783292147316817	Prior std	Safe
1	1458	0.012153282559688726	Prior std	Safe
1	1459	0.011567491144592565	Prior std	Safe
1	1460	0.006478933171401685	Prior std	Safe
1	1461	0.010811443811384134	Prior std	Safe
1	1462	0.007430799946618321	Prior std	Safe
1	1463	0.011575018516566254	Prior std	Safe
1	1464	0.01000969701188135	Prior std	Safe
1	1465	0.0008175923422016326	Prior std	Safe
1	1466	0.014449370053340328	Prior std	Safe
1	1467	0.007275986707416176	Prior std	Safe
1	1468	0.012264223859147983	Prior std	Safe
1	1469	0.008655962278826456	Prior std	Safe
1	1470	0.010652816858286273	Prior std	Safe
1	1471	0.006964691845644343	Prior std	Safe
1	1472	0.016285162750683865	Prior std	Safe
1	1473	0.01173510496922112	Prior std	Safe
1	1474	0.01655267612870793	Prior std	Safe
1	1475	0.01337337566195286	Prior std	Safe
1	1476	0.017392754348387964	Prior std	Safe
1	1477	0.012325613117287075	Prior std	Safe
1	1478	0.0141853449890443	Prior std	Safe
1	1479	0.0035173912326900685	Prior std	Safe
1	1480	0.0071270639334561564	Prior std	Safe
1	1481	0.00791916881719587	Prior std	Safe
1	1482	0.012253772158068254	Prior std	Safe
1	1483	0.013005954818537894	Prior std	Safe
1	1484	0.021342742137746895	Prior std	Safe
1	1485	0.006417405988893458	Prior std	Safe
1	1486	0.014378347454481558	Prior std	Safe
1	1487	0.012097381562545292	Prior std	Safe
1	1488	0.011592840674278413	Prior std	Safe
1	1489	0.013852518983973924	Prior std	Safe
1	1490	0.002004267641881014	Prior std	Safe
1	1491	0.013598844392138758	Prior std	Safe
1	1492	0.005868077206745686	Prior std	Safe
1	1493	0.01811213031816186	Prior std	Safe
1	1494	0.01079552697690286	Prior std	Safe
1	1495	0.018326566453915782	Prior std	Safe
1	1496	0.018765426456067432	Prior std	Safe
1	1497	0.013164742028904441	Prior std	Safe
1	1498	0.014396509493999303	Prior std	Safe
1	1499	0.0087332285676737	Prior std	Safe
2	0	0.009292507932870224	Prior std	Safe
2	1	0.00944415227536708	Prior std	Safe
2	2	0.012354610770379571	Prior std	Safe
2	3	0.006130114724633347	Prior std	Safe
2	4	0.013397874361729081	Prior std	Safe
2	5	0.007169241832344161	Prior std	Safe
2	6	0.005612995311379881	Prior std	Safe
2	7	0.01092487945395898	Prior std	Safe
2	8	0.010652342258811084	Prior std	Safe
2	9	0.013939722351061293	Prior std	Safe
2	10	0.007281273265541417	Prior std	Safe
2	11	0.01448749419705257	Prior std	Safe
2	12	0.011701490291720467	Prior std	Safe
2	13	0.010894333754957318	Prior std	Safe
2	14	0.009581920484291684	Prior std	Safe
2	15	0.013254007683204276	Prior std	Safe
2	16	0.02437430922716687	Prior std	Safe
2	17	0.0010848111557283944	Prior std	Safe
2	18	0.00966817039071376	Prior std	Safe
2	19	0.007932599140862376	Prior std	Safe
2	20	0.011035662827081433	Prior std	Safe
2	21	0.01130244641974744	Prior std	Safe
2	22	0.019502371508709985	Prior std	Safe
2	23	0.013236806768265868	Prior std	Safe
2	24	0.010484921674182584	Prior std	Safe
2	25	0.013711783369795137	Prior std	Safe
2	26	0.01914062471494342	Prior std	Safe
2	27	0.0214532754773468	Prior std	Safe
2	28	0.014795694638435917	Prior std	Safe
2	29	0.0067633149094778735	Prior std	Safe
2	30	0.014528681976829185	Prior std	Safe
2	31	0.009831405835675468	Prior std	Safe
2	32	0.0164480947701439	Prior std	Safe
2	33	0.019604877641603465	Prior std	Safe
2	34	0.0036266443561024484	Prior std	Safe
2	35	0.0017061786480695165	Prior std	Safe
2	36	0.010768928158044951	Prior std	Safe
2	37	0.010973469681726479	Prior std	Safe
2	38	0.008331300359834544	Prior std	Safe
2	39	0.006727482375858997	Prior std	Safe
2	40	0.014757348013274173	Prior std	Safe
2	41	0.01244074462908916	Prior std	Safe
2	42	0.016568316492833846	Prior std	Safe
2	43	0.015349261823637491	Prior std	Safe
2	44	0.01541201359521312	Prior std	Safe
2	45	0.012644366563554747	Prior std	Safe
2	46	0.020251933228033446	Prior std	Safe
2	47	0.020507540599308066	Prior std	Safe
2	48	0.019241959710109093	Prior std	Safe
2	49	0.023341231134876853	Prior std	Safe
2	50	0.013564165056962433	Prior std	Safe
2	51	0.015376714578866465	Prior std	Safe
2	52	0.011917962367708241	Prior std	Safe
2	53	0.012910914818319387	Prior std	Safe
2	54	0.010747729383229479	Prior std	Safe
2	55	0.007876156662145545	Prior std	Safe
2	56	0.011207346563548784	Prior std	Safe
2	57	0.017477071469886293	Prior std	Safe
2	58	0.010942439971968497	Prior std	Safe
2	59	0.01474122530793888	Prior std	Safe
2	60	0.0061880168716819525	Prior std	Safe
2	61	0.010321427037738638	Prior std	Safe
2	62	0.011681226284088934	Prior std	Safe
2	63	0.009166121881030706	Prior std	Safe
2	64	0.016074703808280973	Prior std	Safe
2	65	0.0184832801044999	Prior std	Safe
2	66	0.014857286234709418	Prior std	Safe
2	67	0.02018788454001983	Prior std	Safe
2	68	0.005728963733052191	Prior std	Safe
2	69	0.006148792285012659	Prior std	Safe
2	70	0.009654337694013661	Prior std	Safe
2	71	0.01223969191025592	Prior std	Safe
2	72	0.011748637705408065	Prior std	Safe
2	73	0.009229319005483468	Prior std	Safe
2	74	0.006955950411213792	Prior std	Safe
2	75	0.014452063407422831	Prior std	Safe
2	76	0.015563475699926554	Prior std	Safe
2	77	0.012965872937467732	Prior std	Safe
2	78	0.007657715181917541	Prior std	Safe
2	79	0.010043221177040486	Prior std	Safe
2	80	0.012414689279922422	Prior std	Safe
2	81	0.0103892179725991	Prior std	Safe
2	82	0.020385809276145105	Prior std	Safe
2	83	0.007884214757130997	Prior std	Safe
2	84	0.008910514861294842	Prior std	Safe
2	85	0.011687199547334135	Prior std	Safe
2	86	0.012190209519140207	Prior std	Safe
2	87	0.008016408732649144	Prior std	Safe
2	88	0.0034565854411679735	Prior std	Safe
2	89	0.0088784557608313	Prior std	Safe
2	90	0.0031843949552403518	Prior std	Safe
2	91	0.012392066703439366	Prior std	Safe
2	92	0.01513491685849157	Prior std	Safe
2	93	0.016185764266152123	Prior std	Safe
2	94	0.009616819381919581	Prior std	Safe
2	95	0.012861755489510206	Prior std	Safe
2	96	0.011693272611639357	Prior std	Safe
2	97	0.015437920001898826	Prior std	Safe
2	98	0.006513231269591958	Prior std	Safe
2	99	0.006963755209357974	Prior std	Safe
2	100	0.012284695344475117	Prior std	Safe
2	101	0.012911525875060092	Prior std	Safe
2	102	0.011678407734175915	Prior std	Safe
2	103	0.011589496240385317	Prior std	Safe
2	104	0.0029355345502169996	Prior std	Safe
2	105	0.011790034293372696	Prior std	Safe
2	106	0.012539637836597896	Prior std	Safe
2	107	0.01104552995618965	Prior std	Safe
2	108	0.01790585983977259	Prior std	Safe
2	109	0.0050408667761861915	Prior std	Safe
2	110	0.003485330237126965	Prior std	Safe
2	111	0.006874598513687063	Prior std	Safe
2	112	0.006710337263645007	Prior std	Safe
2	113	0.0035972097674974368	Prior std	Safe
2	114	0.0017924761341670493	Prior std	Safe
2	115	0.020263075028422114	Prior std	Safe
2	116	0.02133110047952999	Prior std	Safe
2	117	0.008481887161018213	Prior std	Safe
2	118	0.009270794882913557	Prior std	Safe
2	119	0.011956819723298293	Prior std	Safe
2	120	0.011595703053575298	Prior std	Safe
2	121	0.015208019376454714	Prior std	Safe
2	122	0.010966043355372273	Prior std	Safe
2	123	0.011413443541748593	Prior std	Safe
2	124	0.0047760985693399045	Prior std	Safe
2	125	0.006126438953394004	Prior std	Safe
2	126	0.009601792196338927	Prior std	Safe
2	127	0.021651807416735842	Prior std	Safe
2	128	0.012755149212490286	Prior std	Safe
2	129	0.014581008256009881	Prior std	Safe
2	130	0.021473993155695925	Prior std	Safe
2	131	0.018560624026957424	Prior std	Safe
2	132	0.014174132676829942	Prior std	Safe
2	133	0.013056791457228122	Prior std	Safe
2	134	0.018135625363456614	Prior std	Safe
2	135	0.012237434296098275	Prior std	Safe
2	136	0.008738706333224492	Prior std	Safe
2	137	0.01469998719372405	Prior std	Safe
2	138	0.009196825008120649	Prior std	Safe
2	139	0.019086646362779	Prior std	Safe
2	140	0.008610720936407554	Prior std	Safe
2	141	0.024708514168519165	Prior std	Safe
2	142	0.020706502832319926	Prior std	Safe
2	143	0.012558145245948641	Prior std	Safe
2	144	0.00996769208219295	Prior std	Safe
2	145	0.012216451386676493	Prior std	Safe
2	146	0.016871104075088725	Prior std	Safe
2	147	0.015331641239902756	Prior std	Safe
2	148	0.006209391353311458	Prior std	Safe
2	149	0.005101584712789967	Prior std	Safe
2	150	0.008467983596933928	Prior std	Safe
2	151	0.013917399938502373	Prior std	Safe
2	152	0.011252485060091327	Prior std	Safe
2	153	0.007481165511383623	Prior std	Safe
2	154	0.0032942502662735578	Prior std	Safe
2	155	0.007597512667668714	Prior std	Safe
2	156	0.016850725328950572	Prior std	Safe
2	157	0.014735198000121123	Prior std	Safe
2	158	0.01814744458698657	Prior std	Safe
2	159	0.019355910082264893	Prior std	Safe
2	160	0.020067769212731373	Prior std	Safe
2	161	0.023005368005612425	Prior std	Safe
2	162	0.01006108429648143	Prior std	Safe
2	163	0.01917366900991114	Prior std	Safe
2	164	0.008468344243393398	Prior std	Safe
2	165	0.012147428392379648	Prior std	Safe
2	166	0.019623805309119422	Prior std	Safe
2	167	0.02114311690288522	Prior std	Safe
2	168	0.009452439588461998	Prior std	Safe
2	169	0.0116049007193957	Prior std	Safe
2	170	0.0038212244120436824	Prior std	Safe
2	171	0.014936347253796896	Prior std	Safe
2	172	0.016039012908782284	Prior std	Safe
2	173	0.013018483916916002	Prior std	Safe
2	174	0.016738591527504225	Prior std	Safe
2	175	0.009753453643817876	Prior std	Safe
2	176	0.011715096787791101	Prior std	Safe
2	177	0.007876739994138368	Prior std	Safe
2	178	0.008651693117261505	Prior std	Safe
2	179	0.004578983795490163	Prior std	Safe
2	180	0.012496384497131974	Prior std	Safe
2	181	0.010223646266713812	Prior std	Safe
2	182	0.011374389930365911	Prior std	Safe
2	183	0.011043530118139766	Prior std	Safe
2	184	0.007305098419560059	Prior std	Safe
2	185	0.015210579674512866	Prior std	Safe
2	186	0.01693919883279764	Prior std	Safe
2	187	0.018012017087482488	Prior std	Safe
2	188	0.01755786363625425	Prior std	Safe
2	189	0.01716438877047352	Prior std	Safe
2	190	0.013103348182862046	Prior std	Safe
2	191	0.021824110049047277	Prior std	Safe
2	192	0.019287931652851517	Prior std	Safe
2	193	0.012780322336014859	Prior std	Safe
2	194	0.015174058411886404	Prior std	Safe
2	195	0.010406618063659074	Prior std	Safe
2	196	0.01968532654109444	Prior std	Safe
2	197	0.008639713405536717	Prior std	Safe
2	198	0.01869628082628182	Prior std	Safe
2	199	0.0029410339172972377	Prior std	Safe
2	200	0.0047920615766634134	Prior std	Safe
2	201	0.003819547366335916	Prior std	Safe
2	202	0.015967396866031477	Prior std	Safe
2	203	0.013367145213607327	Prior std	Safe
2	204	0.02276558324478961	Prior std	Safe
2	205	0.0155338351822281	Prior std	Safe
2	206	0.008429155463463888	Prior std	Safe
2	207	0.011098792019070533	Prior std	Safe
2	208	0.010860678782297076	Prior std	Safe
2	209	0.018612723149386706	Prior std	Safe
2	210	0.009571933559027093	Prior std	Safe
2	211	0.01089610500903854	Prior std	Safe
2	212	0.012550973469601589	Prior std	Safe
2	213	0.007173465386057366	Prior std	Safe
2	214	0.014357255878421874	Prior std	Safe
2	215	0.012213478029098633	Prior std	Safe
2	216	0.015650293957768645	Prior std	Safe
2	217	0.008865157267830453	Prior std	Safe
2	218	0.007770633129340102	Prior std	Safe
2	219	0.005408123042423366	Prior std	Safe
2	220	0.011198570491345174	Prior std	Safe
2	221	0.005701190595918681	Prior std	Safe
2	222	0.010932871903250657	Prior std	Safe
2	223	0.008622818696881675	Prior std	Safe
2	224	0.010509003307607673	Prior std	Safe
2	225	0.01371871238375658	Prior std	Safe
2	226	0.009864257391926088	Prior std	Safe
2	227	0.012859106097253405	Prior std	Safe
2	228	0.024020035525345297	Prior std	Safe
2	229	0.017745621968220285	Prior std	Safe
2	230	0.014337206489529953	Prior std	Safe
2	231	0.012314649193643983	Prior std	Safe
2	232	0.011860332505942768	Prior std	Safe
2	233	0.014535240742106242	Prior std	Safe
2	234	0.021895421449606267	Prior std	Safe
2	235	0.010907773493858432	Prior std	Safe
2	236	0.010839128887547837	Prior std	Safe
2	237	0.006423934796729612	Prior std	Safe
2	238	0.011531159309820169	Prior std	Safe
2	239	0.009824267661991275	Prior std	Safe
2	240	0.007458993490371714	Prior std	Safe
2	241	0.00511058193769919	Prior std	Safe
2	242	0.00439880877791316	Prior std	Safe
2	243	0.007094862006853756	Prior std	Safe
2	244	0.01198619359035867	Prior std	Safe
2	245	0.013570095685844219	Prior std	Safe
2	246	0.010038083098407502	Prior std	Safe
2	247	0.007513769974569793	Prior std	Safe
2	248	0.010706800671003353	Prior std	Safe
2	249	0.01186231499367121	Prior std	Safe
2	250	0.008187491404655817	Prior std	Safe
2	251	0.008085083221194111	Prior std	Safe
2	252	0.010069458098649607	Prior std	Safe
2	253	0.008301316494579696	Prior std	Safe
2	254	0.007939977647531914	Prior std	Safe
2	255	0.011641414293560687	Prior std	Safe
2	256	0.01430195517757102	Prior std	Safe
2	257	0.002474261973957238	Prior std	Safe
2	258	0.00933656262081056	Prior std	Safe
2	259	0.00945963786170669	Prior std	Safe
2	260	0.016116097834493734	Prior std	Safe
2	261	0.008505770223021769	Prior std	Safe
2	262	0.005477069373535927	Prior std	Safe
2	263	0.004776062120857445	Prior std	Safe
2	264	0.009362589978197108	Prior std	Safe
2	265	0.008717935722191442	Prior std	Safe
2	266	0.0066436147658035915	Prior std	Safe
2	267	0.008541067055067773	Prior std	Safe
2	268	0.008468281704046454	Prior std	Safe
2	269	0.009826595895103117	Prior std	Safe
2	270	0.01164124209271156	Prior std	Safe
2	271	0.0037546240303503314	Prior std	Safe
2	272	0.009148592373440212	Prior std	Safe
2	273	0.0075020710720483524	Prior std	Safe
2	274	0.017827833784052304	Prior std	Safe
2	275	0.012766451267540342	Prior std	Safe
2	276	0.01645492199760891	Prior std	Safe
2	277	0.016391818431904598	Prior std	Safe
2	278	0.006845245189119326	Prior std	Safe
2	279	0.019534676872427874	Prior std	Safe
2	280	0.012693520418816034	Prior std	Safe
2	281	0.009471756174259015	Prior std	Safe
2	282	0.009229409030901225	Prior std	Safe
2	283	0.010368271951469357	Prior std	Safe
2	284	0.007879057730418559	Prior std	Safe
2	285	0.008343901418017467	Prior std	Safe
2	286	0.007608534774793977	Prior std	Safe
2	287	0.0031511237536584425	Prior std	Safe
2	288	0.009644734076032129	Prior std	Safe
2	289	0.014206980919530713	Prior std	Safe
2	290	0.010422589704674976	Prior std	Safe
2	291	0.013795994878921497	Prior std	Safe
2	292	0.017196951033874853	Prior std	Safe
2	293	0.012398275737276303	Prior std	Safe
2	294	0.0125701027084135	Prior std	Safe
2	295	0.012072820027120535	Prior std	Safe
2	296	0.006048365542745681	Prior std	Safe
2	297	0.00648497143196549	Prior std	Safe
2	298	0.010611559796791563	Prior std	Safe
2	299	0.003941722242333364	Prior std	Safe
2	300	0.00887368370843456	Prior std	Safe
2	301	0.014560421179657626	Prior std	Safe
2	302	0.014369956003241702	Prior std	Safe
2	303	0.01415218952295367	Prior std	Safe
2	304	0.005846984642364811	Prior std	Safe
2	305	0.0045006164279523826	Prior std	Safe
2	306	0.007948728053170833	Prior std	Safe
2	307	0.008818012045238547	Prior std	Safe
2	308	0.013763179750845062	Prior std	Safe
2	309	0.00700874198508287	Prior std	Safe
2	310	0.015794115535055164	Prior std	Safe
2	311	0.011720466895747923	Prior std	Safe
2	312	0.00985468695468853	Prior std	Safe
2	313	0.003798036392717705	Prior std	Safe
2	314	0.012452856596122587	Prior std	Safe
2	315	0.012971376354040012	Prior std	Safe
2	316	0.012185801048512508	Prior std	Safe
2	317	0.01130008598149731	Prior std	Safe
2	318	0.013151862520779392	Prior std	Safe
2	319	0.004547618338506157	Prior std	Safe
2	320	0.010470925383378066	Prior std	Safe
2	321	0.006692627492941915	Prior std	Safe
2	322	0.008484822335711737	Prior std	Safe
2	323	0.005143574796934898	Prior std	Safe
2	324	0.007406368725115846	Prior std	Safe
2	325	0.003258093307366973	Prior std	Safe
2	326	0.011635726268846477	Prior std	Safe
2	327	0.0072798424567020355	Prior std	Safe
2	328	0.011668618251704455	Prior std	Safe
2	329	0.00797964727754414	Prior std	Safe
2	330	0.012295192082171964	Prior std	Safe
2	331	0.00930930707247938	Prior std	Safe
2	332	0.005215196358401568	Prior std	Safe
2	333	0.007234901150689221	Prior std	Safe
2	334	0.004531220036362576	Prior std	Safe
2	335	0.004383617870562809	Prior std	Safe
2	336	0.0038463662962790034	Prior std	Safe
2	337	0.017529654700400594	Prior std	Safe
2	338	0.012403021731762859	Prior std	Safe
2	339	0.02042313616272986	Prior std	Safe
2	340	0.018573129034181048	Prior std	Safe
2	341	0.014813200823961752	Prior std	Safe
2	342	0.007836098647154534	Prior std	Safe
2	343	0.022951719087690347	Prior std	Safe
2	344	0.009662018730691864	Prior std	Safe
2	345	0.010235226449608868	Prior std	Safe
2	346	0.019067800671041274	Prior std	Safe
2	347	0.00881400641515457	Prior std	Safe
2	348	0.018958955202217003	Prior std	Safe
2	349	0.01187588010789517	Prior std	Safe
2	350	0.021350061212375464	Prior std	Safe
2	351	0.013489687879664126	Prior std	Safe
2	352	0.01657415799551274	Prior std	Safe
2	353	0.010073201476897123	Prior std	Safe
2	354	0.009675311898149325	Prior std	Safe
2	355	0.00843640260292615	Prior std	Safe
2	356	0.007169830213345437	Prior std	Safe
2	357	0.011096032274768231	Prior std	Safe
2	358	0.007949379815636953	Prior std	Safe
2	359	0.002682406206935113	Prior std	Safe
2	360	0.016943176474099455	Prior std	Safe
2	361	0.013337228760237295	Prior std	Safe
2	362	0.015429458060892586	Prior std	Safe
2	363	0.0080147274730729	Prior std	Safe
2	364	0.006607736941361196	Prior std	Safe
2	365	0.0032193611203332325	Prior std	Safe
2	366	0.011138656747245679	Prior std	Safe
2	367	0.01625555525694926	Prior std	Safe
2	368	0.011519332860011533	Prior std	Safe
2	369	0.008597498598858812	Prior std	Safe
2	370	0.00733185408229145	Prior std	Safe
2	371	0.01593078467964077	Prior std	Safe
2	372	0.011548252637905673	Prior std	Safe
2	373	0.009419486365482246	Prior std	Safe
2	374	0.00954459210360409	Prior std	Safe
2	375	0.01778106194042775	Prior std	Safe
2	376	0.009387857430767201	Prior std	Safe
2	377	0.012011067048226022	Prior std	Safe
2	378	0.014394254051179818	Prior std	Safe
2	379	0.01695551342643575	Prior std	Safe
2	380	0.008022299252650786	Prior std	Safe
2	381	0.011813147520622845	Prior std	Safe
2	382	0.00969366862491591	Prior std	Safe
2	383	0.012312756182598096	Prior std	Safe
2	384	0.01000858908293733	Prior std	Safe
2	385	0.015975666980000358	Prior std	Safe
2	386	0.013230139877200333	Prior std	Safe
2	387	0.005470955631224142	Prior std	Safe
2	388	0.019677934753132526	Prior std	Safe
2	389	0.018085591273844105	Prior std	Safe
2	390	0.00946771738460547	Prior std	Safe
2	391	0.005313866981789085	Prior std	Safe
2	392	0.009141744434864707	Prior std	Safe
2	393	0.012225917051139259	Prior std	Safe
2	394	0.00912283846726731	Prior std	Safe
2	395	0.005795578698031021	Prior std	Safe
2	396	0.007939339544540484	Prior std	Safe
2	397	0.004310636785823047	Prior std	Safe
2	398	0.012409843406464147	Prior std	Safe
2	399	0.014167300602425496	Prior std	Safe
2	400	0.015800726723866797	Prior std	Safe
2	401	0.0178953847402176	Prior std	Safe
2	402	0.018511373457816695	Prior std	Safe
2	403	0.01750924807787786	Prior std	Safe
2	404	0.007324370313379414	Prior std	Safe
2	405	0.005915624761283159	Prior std	Safe
2	406	0.01088591700264079	Prior std	Safe
2	407	0.013425041948039467	Prior std	Safe
2	408	0.011898590036787239	Prior std	Safe
2	409	0.009880463348270248	Prior std	Safe
2	410	0.007911511296346672	Prior std	Safe
2	411	0.007342895659667308	Prior std	Safe
2	412	0.014334258523948077	Prior std	Safe
2	413	0.0111979802725857	Prior std	Safe
2	414	0.011267361442544817	Prior std	Safe
2	415	0.01475254265187783	Prior std	Safe
2	416	0.022307207316897427	Prior std	Safe
2	417	0.015342565290051683	Prior std	Safe
2	418	0.020561099525792624	Prior std	Safe
2	419	0.01107146842974633	Prior std	Safe
2	420	0.014698069833296096	Prior std	Safe
2	421	0.015372374821045063	Prior std	Safe
2	422	0.012939435936008697	Prior std	Safe
2	423	0.013012728066219371	Prior std	Safe
2	424	0.0073115326975111946	Prior std	Safe
2	425	0.009392791887434603	Prior std	Safe
2	426	0.005721936323539208	Prior std	Safe
2	427	0.006286535369972873	Prior std	Safe
2	428	0.01638973678373478	Prior std	Safe
2	429	0.017296941289820095	Prior std	Safe
2	430	0.009328164930929072	Prior std	Safe
2	431	0.011218385171362272	Prior std	Safe
2	432	0.007242054136828149	Prior std	Safe
2	433	0.013054906747214753	Prior std	Safe
2	434	0.015022028568005368	Prior std	Safe
2	435	0.006472657179748148	Prior std	Safe
2	436	0.01775794976056513	Prior std	Safe
2	437	0.01649260886045171	Prior std	Safe
2	438	0.010863432247564553	Prior std	Safe
2	439	0.0192455168436442	Prior std	Safe
2	440	0.0031110047447279092	Prior std	Safe
2	441	0.012943289252295976	Prior std	Safe
2	442	0.021490619609168645	Prior std	Safe
2	443	0.013138678989971453	Prior std	Safe
2	444	0.017475059309668663	Prior std	Safe
2	445	0.007084714597981927	Prior std	Safe
2	446	0.005005742626571908	Prior std	Safe
2	447	0.010003486948490929	Prior std	Safe
2	448	0.012789029681542349	Prior std	Safe
2	449	0.01865449992451714	Prior std	Safe
2	450	0.014447728082940188	Prior std	Safe
2	451	0.012782132414415651	Prior std	Safe
2	452	0.00826562541623603	Prior std	Safe
2	453	0.006819375870122614	Prior std	Safe
2	454	0.006668906459672107	Prior std	Safe
2	455	0.017783363509462666	Prior std	Safe
2	456	0.012125423942584021	Prior std	Safe
2	457	0.0141136009076187	Prior std	Safe
2	458	0.009636054614065595	Prior std	Safe
2	459	0.013728351908850184	Prior std	Safe
2	460	0.020594207943533963	Prior std	Safe
2	461	0.02038097319811005	Prior std	Safe
2	462	0.018021939163143486	Prior std	Safe
2	463	0.006535873059892671	Prior std	Safe
2	464	0.007347776690312306	Prior std	Safe
