chain	draw	Neural uncertainty	distance_to_risk_neutral
3	368	Low neural uncertainty	0.162774566496943
3	369	High neural uncertainty	0.17751521107184173
3	369	Low neural uncertainty	0.15500917675389989
3	370	High neural uncertainty	0.1821312070129817
3	370	Low neural uncertainty	0.16360445973450571
3	371	High neural uncertainty	0.1730697347741707
3	371	Low neural uncertainty	0.1599746133243057
3	372	High neural uncertainty	0.18362373531268664
3	372	Low neural uncertainty	0.1643755430692782
3	373	High neural uncertainty	0.17966787201348186
3	373	Low neural uncertainty	0.16164791657692526
3	374	High neural uncertainty	0.17934158933533692
3	374	Low neural uncertainty	0.16180186058542947
3	375	High neural uncertainty	0.17763103959394097
3	375	Low neural uncertainty	0.166012386365234
3	376	High neural uncertainty	0.17642078460919516
3	376	Low neural uncertainty	0.1601898193320491
3	377	High neural uncertainty	0.1786431600152353
3	377	Low neural uncertainty	0.16080690451285642
3	378	High neural uncertainty	0.18189570504273045
3	378	Low neural uncertainty	0.16034894640653338
3	379	High neural uncertainty	0.17754260459748078
3	379	Low neural uncertainty	0.17008723260615263
3	380	High neural uncertainty	0.1848515380806297
3	380	Low neural uncertainty	0.16576119320012936
3	381	High neural uncertainty	0.17361724231153583
3	381	Low neural uncertainty	0.1622102281595692
3	382	High neural uncertainty	0.17966955548046937
3	382	Low neural uncertainty	0.16780096115467993
3	383	High neural uncertainty	0.17947660043100172
3	383	Low neural uncertainty	0.16594633606750944
3	384	High neural uncertainty	0.18376294954534234
3	384	Low neural uncertainty	0.16695608649525753
3	385	High neural uncertainty	0.18222252685960502
3	385	Low neural uncertainty	0.16842518286977842
3	386	High neural uncertainty	0.18006750038569821
3	386	Low neural uncertainty	0.16387482700186035
3	387	High neural uncertainty	0.1769426980445186
3	387	Low neural uncertainty	0.16014159966759733
3	388	High neural uncertainty	0.18129739434951356
3	388	Low neural uncertainty	0.16205777849595138
3	389	High neural uncertainty	0.1752519340643359
3	389	Low neural uncertainty	0.16034567902886404
3	390	High neural uncertainty	0.17839983832325676
3	390	Low neural uncertainty	0.1640836464696809
3	391	High neural uncertainty	0.17904731185284223
3	391	Low neural uncertainty	0.1596915907443699
3	392	High neural uncertainty	0.1782830595701843
3	392	Low neural uncertainty	0.15811851030654328
3	393	High neural uncertainty	0.1755178981276168
3	393	Low neural uncertainty	0.16187643700224927
3	394	High neural uncertainty	0.18472302004629168
3	394	Low neural uncertainty	0.16475053116601418
3	395	High neural uncertainty	0.1817277621044916
3	395	Low neural uncertainty	0.16158233591619317
3	396	High neural uncertainty	0.18004678036799943
3	396	Low neural uncertainty	0.15558486864109777
3	397	High neural uncertainty	0.17529866184543683
3	397	Low neural uncertainty	0.15459083121775952
3	398	High neural uncertainty	0.17898807859327298
3	398	Low neural uncertainty	0.1655721136162909
3	399	High neural uncertainty	0.17653053729469312
3	399	Low neural uncertainty	0.16701490156504548
3	400	High neural uncertainty	0.18474105032707241
3	400	Low neural uncertainty	0.16457080927664638
3	401	High neural uncertainty	0.17598065725871206
3	401	Low neural uncertainty	0.16482465992552503
3	402	High neural uncertainty	0.18216319475208614
3	402	Low neural uncertainty	0.16662772738057055
3	403	High neural uncertainty	0.17757829695699412
3	403	Low neural uncertainty	0.16357203655018
3	404	High neural uncertainty	0.18823281403904565
3	404	Low neural uncertainty	0.1677619717818938
3	405	High neural uncertainty	0.18579669958577058
3	405	Low neural uncertainty	0.16582339845677785
3	406	High neural uncertainty	0.18177757114453078
3	406	Low neural uncertainty	0.16923507341967328
3	407	High neural uncertainty	0.18377202730274372
3	407	Low neural uncertainty	0.16382370512953465
3	408	High neural uncertainty	0.17974218989515559
3	408	Low neural uncertainty	0.1577316617405579
3	409	High neural uncertainty	0.1784200451907457
3	409	Low neural uncertainty	0.16504895091243948
3	410	High neural uncertainty	0.1724827959587567
3	410	Low neural uncertainty	0.1630082670974831
3	411	High neural uncertainty	0.18303008008709745
3	411	Low neural uncertainty	0.1672687303184411
3	412	High neural uncertainty	0.17731704841553514
3	412	Low neural uncertainty	0.16488856532238313
3	413	High neural uncertainty	0.18143105009369168
3	413	Low neural uncertainty	0.16863950426358812
3	414	High neural uncertainty	0.19834445273483156
3	414	Low neural uncertainty	0.17313370821443722
3	415	High neural uncertainty	0.17843537381364513
3	415	Low neural uncertainty	0.163584718608454
3	416	High neural uncertainty	0.18293361270025443
3	416	Low neural uncertainty	0.1659331566753547
3	417	High neural uncertainty	0.1711148769756605
3	417	Low neural uncertainty	0.16155989195321685
3	418	High neural uncertainty	0.19472018228925342
3	418	Low neural uncertainty	0.1742821267357416
3	419	High neural uncertainty	0.18538363114489803
3	419	Low neural uncertainty	0.1588184417969975
3	420	High neural uncertainty	0.18190486963321464
3	420	Low neural uncertainty	0.17127468945504631
3	421	High neural uncertainty	0.17524653251256633
3	421	Low neural uncertainty	0.1634080278491448
3	422	High neural uncertainty	0.1782786879324476
3	422	Low neural uncertainty	0.1596597466118282
3	423	High neural uncertainty	0.18235522089009198
3	423	Low neural uncertainty	0.1635606316840476
3	424	High neural uncertainty	0.1773248048410264
3	424	Low neural uncertainty	0.16931562395008715
3	425	High neural uncertainty	0.1746915064928908
3	425	Low neural uncertainty	0.16094470424941637
3	426	High neural uncertainty	0.1786405223203619
3	426	Low neural uncertainty	0.15990856776371234
3	427	High neural uncertainty	0.18908805831742478
3	427	Low neural uncertainty	0.16276479228628235
3	428	High neural uncertainty	0.17513406496630018
3	428	Low neural uncertainty	0.15737995659881748
3	429	High neural uncertainty	0.17435258139287302
3	429	Low neural uncertainty	0.16542581022262265
3	430	High neural uncertainty	0.176467529982207
3	430	Low neural uncertainty	0.15878899196148905
3	431	High neural uncertainty	0.17659295613289228
3	431	Low neural uncertainty	0.16086099716391838
3	432	High neural uncertainty	0.17776110938757847
3	432	Low neural uncertainty	0.16317425076590494
3	433	High neural uncertainty	0.17168550553978146
3	433	Low neural uncertainty	0.16096350949576962
3	434	High neural uncertainty	0.17723967352645287
3	434	Low neural uncertainty	0.16329437248644374
3	435	High neural uncertainty	0.17763557819756795
3	435	Low neural uncertainty	0.16280511149900592
3	436	High neural uncertainty	0.17367280198479318
3	436	Low neural uncertainty	0.1587534101404496
3	437	High neural uncertainty	0.18298986012762364
3	437	Low neural uncertainty	0.1614088633653017
3	438	High neural uncertainty	0.18090740075205813
3	438	Low neural uncertainty	0.16486945942244174
3	439	High neural uncertainty	0.1866256200763322
3	439	Low neural uncertainty	0.16188960311331965
3	440	High neural uncertainty	0.18001455080870823
3	440	Low neural uncertainty	0.16066389529685304
3	441	High neural uncertainty	0.17649909830391072
3	441	Low neural uncertainty	0.1624946695123151
3	442	High neural uncertainty	0.1838819258512568
3	442	Low neural uncertainty	0.1689075087075844
3	443	High neural uncertainty	0.1793131878111882
3	443	Low neural uncertainty	0.16042906121040115
3	444	High neural uncertainty	0.17657638441974602
3	444	Low neural uncertainty	0.1708428278246994
3	445	High neural uncertainty	0.17985547259804724
3	445	Low neural uncertainty	0.1668818454001263
3	446	High neural uncertainty	0.18597911448483131
3	446	Low neural uncertainty	0.1706407204002447
3	447	High neural uncertainty	0.18013589173047773
3	447	Low neural uncertainty	0.1649835066858461
3	448	High neural uncertainty	0.18141186522199942
3	448	Low neural uncertainty	0.16336026016705793
3	449	High neural uncertainty	0.1812907140169405
3	449	Low neural uncertainty	0.16333018687863413
3	450	High neural uncertainty	0.18293123071134634
3	450	Low neural uncertainty	0.1668344020215593
3	451	High neural uncertainty	0.18188272863774085
3	451	Low neural uncertainty	0.1644459389696726
3	452	High neural uncertainty	0.18556198498687826
3	452	Low neural uncertainty	0.16812435129091824
3	453	High neural uncertainty	0.18078339690022954
3	453	Low neural uncertainty	0.16862050558718447
3	454	High neural uncertainty	0.1788590006816171
3	454	Low neural uncertainty	0.1618309284694432
3	455	High neural uncertainty	0.1787771084232705
3	455	Low neural uncertainty	0.16398740334782702
3	456	High neural uncertainty	0.17436489275584657
3	456	Low neural uncertainty	0.1703695067667655
3	457	High neural uncertainty	0.17663160513981466
3	457	Low neural uncertainty	0.160410432278789
3	458	High neural uncertainty	0.1817444153482292
3	458	Low neural uncertainty	0.16395724085514968
3	459	High neural uncertainty	0.18217979771892528
3	459	Low neural uncertainty	0.17309977769769447
3	460	High neural uncertainty	0.18491802413605066
3	460	Low neural uncertainty	0.17038997479981005
3	461	High neural uncertainty	0.17939246661133046
3	461	Low neural uncertainty	0.16941700585041858
3	462	High neural uncertainty	0.17838075591338146
3	462	Low neural uncertainty	0.15985970148700912
3	463	High neural uncertainty	0.1825672864735277
3	463	Low neural uncertainty	0.1668302259262368
3	464	High neural uncertainty	0.17008925942845657
3	464	Low neural uncertainty	0.16284146428970148
3	465	High neural uncertainty	0.17732104938039148
3	465	Low neural uncertainty	0.16396960489574647
3	466	High neural uncertainty	0.17469017190425157
3	466	Low neural uncertainty	0.15715884912584246
3	467	High neural uncertainty	0.1734187647385237
3	467	Low neural uncertainty	0.16606870351298236
3	468	High neural uncertainty	0.1732574182534899
3	468	Low neural uncertainty	0.16673932894147653
3	469	High neural uncertainty	0.19065997415626681
3	469	Low neural uncertainty	0.16618685708984063
3	470	High neural uncertainty	0.1833094641386422
3	470	Low neural uncertainty	0.1651517546826324
3	471	High neural uncertainty	0.1778994632219154
3	471	Low neural uncertainty	0.1569764874516523
3	472	High neural uncertainty	0.18119667448980753
3	472	Low neural uncertainty	0.16091885953854423
3	473	High neural uncertainty	0.18243923288220978
3	473	Low neural uncertainty	0.1629115919441651
3	474	High neural uncertainty	0.17874723694729414
3	474	Low neural uncertainty	0.15698003232433796
3	475	High neural uncertainty	0.17534009316572075
3	475	Low neural uncertainty	0.16544083749751873
3	476	High neural uncertainty	0.1800887777089095
3	476	Low neural uncertainty	0.16446871092892704
3	477	High neural uncertainty	0.17503794899698766
3	477	Low neural uncertainty	0.15533057372468412
3	478	High neural uncertainty	0.18494416531327892
3	478	Low neural uncertainty	0.16691031241481716
3	479	High neural uncertainty	0.1882189278595565
3	479	Low neural uncertainty	0.16400393097057783
3	480	High neural uncertainty	0.18142722475110526
3	480	Low neural uncertainty	0.1665779725537271
3	481	High neural uncertainty	0.1822937662327169
3	481	Low neural uncertainty	0.16529469095751537
3	482	High neural uncertainty	0.17637428988094064
3	482	Low neural uncertainty	0.15964057374143747
3	483	High neural uncertainty	0.1851813655215888
3	483	Low neural uncertainty	0.16386811574203874
3	484	High neural uncertainty	0.17916920046368928
3	484	Low neural uncertainty	0.15928448366498632
3	485	High neural uncertainty	0.17553880890703968
3	485	Low neural uncertainty	0.15601792336366327
3	486	High neural uncertainty	0.17973656796531606
3	486	Low neural uncertainty	0.1594626950658089
3	487	High neural uncertainty	0.18333341760540475
3	487	Low neural uncertainty	0.16748522663935808
3	488	High neural uncertainty	0.17482325833933765
3	488	Low neural uncertainty	0.16376841910726822
3	489	High neural uncertainty	0.1774290671140252
3	489	Low neural uncertainty	0.16273240346262402
3	490	High neural uncertainty	0.17273457238482753
3	490	Low neural uncertainty	0.16511454123043215
3	491	High neural uncertainty	0.181345558295583
3	491	Low neural uncertainty	0.16781634820552926
3	492	High neural uncertainty	0.17483537703768637
3	492	Low neural uncertainty	0.16260296085729065
3	493	High neural uncertainty	0.17907732063242224
3	493	Low neural uncertainty	0.16370137810815896
3	494	High neural uncertainty	0.1853883534390903
3	494	Low neural uncertainty	0.16788539057745816
3	495	High neural uncertainty	0.18117868456234196
3	495	Low neural uncertainty	0.16455672882855585
3	496	High neural uncertainty	0.18637150022616145
3	496	Low neural uncertainty	0.15865514957333968
3	497	High neural uncertainty	0.16647173751568922
3	497	Low neural uncertainty	0.1637472682811766
3	498	High neural uncertainty	0.18362529992243826
3	498	Low neural uncertainty	0.17338337378265795
3	499	High neural uncertainty	0.17706951544818295
3	499	Low neural uncertainty	0.1614745126451444
3	500	High neural uncertainty	0.18140514861245774
3	500	Low neural uncertainty	0.16413437022220626
3	501	High neural uncertainty	0.18362123539652614
3	501	Low neural uncertainty	0.1649442210814688
3	502	High neural uncertainty	0.17989821146479962
3	502	Low neural uncertainty	0.1633337405944567
3	503	High neural uncertainty	0.1864767341208454
3	503	Low neural uncertainty	0.1701917167636506
3	504	High neural uncertainty	0.178421682226441
3	504	Low neural uncertainty	0.16504514346490518
3	505	High neural uncertainty	0.18286385420122644
3	505	Low neural uncertainty	0.1589215586514094
3	506	High neural uncertainty	0.18234641449095382
3	506	Low neural uncertainty	0.17362751252295422
3	507	High neural uncertainty	0.19069273665433406
3	507	Low neural uncertainty	0.16231278361212093
3	508	High neural uncertainty	0.18499574096746116
3	508	Low neural uncertainty	0.16475911505133584
3	509	High neural uncertainty	0.18519449780249847
3	509	Low neural uncertainty	0.16720324954490118
3	510	High neural uncertainty	0.18465757909847624
3	510	Low neural uncertainty	0.163882818328325
3	511	High neural uncertainty	0.19048250114833346
3	511	Low neural uncertainty	0.16295216050827702
3	512	High neural uncertainty	0.18513153954117878
3	512	Low neural uncertainty	0.1660356658570156
3	513	High neural uncertainty	0.17759816538379286
3	513	Low neural uncertainty	0.1616130124269323
3	514	High neural uncertainty	0.17410494102963883
3	514	Low neural uncertainty	0.15917393343377362
3	515	High neural uncertainty	0.18092618685355447
3	515	Low neural uncertainty	0.16357695809161224
3	516	High neural uncertainty	0.18835246073296122
3	516	Low neural uncertainty	0.1698612400793902
3	517	High neural uncertainty	0.183094011274834
3	517	Low neural uncertainty	0.17256258408769629
3	518	High neural uncertainty	0.18422107568015647
3	518	Low neural uncertainty	0.16145228671534106
3	519	High neural uncertainty	0.1731950375538915
3	519	Low neural uncertainty	0.1632523058853794
3	520	High neural uncertainty	0.18117911459924066
3	520	Low neural uncertainty	0.1640083313768084
3	521	High neural uncertainty	0.18530476850808017
3	521	Low neural uncertainty	0.16232327107199648
3	522	High neural uncertainty	0.17648592402462454
3	522	Low neural uncertainty	0.17091716777872157
3	523	High neural uncertainty	0.18294473487917962
3	523	Low neural uncertainty	0.16887341570807704
3	524	High neural uncertainty	0.1872493351200857
3	524	Low neural uncertainty	0.17046583419744665
3	525	High neural uncertainty	0.18057078110708194
3	525	Low neural uncertainty	0.16633694988889586
3	526	High neural uncertainty	0.19261635532075777
3	526	Low neural uncertainty	0.17496662204829266
3	527	High neural uncertainty	0.18218926308920316
3	527	Low neural uncertainty	0.15996175003786142
3	528	High neural uncertainty	0.17676227675308243
3	528	Low neural uncertainty	0.1629605146591403
3	529	High neural uncertainty	0.1792934740820901
3	529	Low neural uncertainty	0.1643315950223306
3	530	High neural uncertainty	0.17857915346929712
3	530	Low neural uncertainty	0.162898093351749
3	531	High neural uncertainty	0.17810667019217538
3	531	Low neural uncertainty	0.16164730482658501
3	532	High neural uncertainty	0.1816032524216536
3	532	Low neural uncertainty	0.1727218787980757
3	533	High neural uncertainty	0.18199567306349823
3	533	Low neural uncertainty	0.16134292463029398
3	534	High neural uncertainty	0.18606946675378
3	534	Low neural uncertainty	0.16724739775284728
3	535	High neural uncertainty	0.1751571528369207
3	535	Low neural uncertainty	0.16039330270505597
3	536	High neural uncertainty	0.17886032546042763
3	536	Low neural uncertainty	0.1633496793790061
3	537	High neural uncertainty	0.18442735970783988
3	537	Low neural uncertainty	0.16584253432906804
3	538	High neural uncertainty	0.18983743787661378
3	538	Low neural uncertainty	0.17411506822594566
3	539	High neural uncertainty	0.1908143323610028
3	539	Low neural uncertainty	0.1655783361664936
3	540	High neural uncertainty	0.18431689760254763
3	540	Low neural uncertainty	0.17449734275916237
3	541	High neural uncertainty	0.18530546716138527
3	541	Low neural uncertainty	0.16190033210796934
3	542	High neural uncertainty	0.18270691893226138
3	542	Low neural uncertainty	0.15988800489418953
3	543	High neural uncertainty	0.17873760079724554
3	543	Low neural uncertainty	0.15796027907098864
3	544	High neural uncertainty	0.17832807201766326
3	544	Low neural uncertainty	0.16774784322393482
3	545	High neural uncertainty	0.17991311522054682
3	545	Low neural uncertainty	0.1601335093769993
3	546	High neural uncertainty	0.18082032696149472
3	546	Low neural uncertainty	0.16274765344153477
3	547	High neural uncertainty	0.19092993042311748
3	547	Low neural uncertainty	0.17049775222218994
3	548	High neural uncertainty	0.17289284461962237
3	548	Low neural uncertainty	0.1606924871304568
3	549	High neural uncertainty	0.19307628596769794
3	549	Low neural uncertainty	0.1690280318736724
3	550	High neural uncertainty	0.18087462778609745
3	550	Low neural uncertainty	0.1573951527942278
3	551	High neural uncertainty	0.17640338309864492
3	551	Low neural uncertainty	0.1637211735085096
3	552	High neural uncertainty	0.1820541051571093
3	552	Low neural uncertainty	0.16717850518952534
3	553	High neural uncertainty	0.18410268903395632
3	553	Low neural uncertainty	0.16245303255146173
3	554	High neural uncertainty	0.1807698964593323
3	554	Low neural uncertainty	0.16916644126452787
3	555	High neural uncertainty	0.18424865170714091
3	555	Low neural uncertainty	0.16649248713572498
3	556	High neural uncertainty	0.1941238055758335
3	556	Low neural uncertainty	0.16224091265346902
3	557	High neural uncertainty	0.18352402709227028
3	557	Low neural uncertainty	0.16294488674099028
3	558	High neural uncertainty	0.18334433407855633
3	558	Low neural uncertainty	0.17003514056931107
3	559	High neural uncertainty	0.1842462339804123
3	559	Low neural uncertainty	0.1625412027684849
3	560	High neural uncertainty	0.18306731843344212
3	560	Low neural uncertainty	0.17131430419779028
3	561	High neural uncertainty	0.18547367505922147
3	561	Low neural uncertainty	0.16632005091685872
3	562	High neural uncertainty	0.186360205696875
3	562	Low neural uncertainty	0.16770969632061955
3	563	High neural uncertainty	0.18093252541831253
3	563	Low neural uncertainty	0.1618240483625441
3	564	High neural uncertainty	0.18427357535941055
3	564	Low neural uncertainty	0.1692192024855688
3	565	High neural uncertainty	0.17914061825865704
3	565	Low neural uncertainty	0.16244674114168087
3	566	High neural uncertainty	0.17886842982159773
3	566	Low neural uncertainty	0.16823369373657293
3	567	High neural uncertainty	0.1861743575541945
3	567	Low neural uncertainty	0.16502001683941053
3	568	High neural uncertainty	0.18258442742822378
3	568	Low neural uncertainty	0.16800654861881698
3	569	High neural uncertainty	0.1842153368179145
3	569	Low neural uncertainty	0.16154772285951496
3	570	High neural uncertainty	0.18964140968562046
3	570	Low neural uncertainty	0.16991831340084243
3	571	High neural uncertainty	0.1830586799080424
3	571	Low neural uncertainty	0.16512861179642613
3	572	High neural uncertainty	0.18805489931375
3	572	Low neural uncertainty	0.17650272253297522
3	573	High neural uncertainty	0.17715158855325452
3	573	Low neural uncertainty	0.15590598425054056
3	574	High neural uncertainty	0.1773967670350506
3	574	Low neural uncertainty	0.16059024648258258
3	575	High neural uncertainty	0.17846511698379247
3	575	Low neural uncertainty	0.1709351145757825
3	576	High neural uncertainty	0.18091005038164237
3	576	Low neural uncertainty	0.15956779056679168
3	577	High neural uncertainty	0.1804266182090943
3	577	Low neural uncertainty	0.17016661366069114
3	578	High neural uncertainty	0.18304762971482405
3	578	Low neural uncertainty	0.16946774955783192
3	579	High neural uncertainty	0.17836425399438505
3	579	Low neural uncertainty	0.15860109674505513
3	580	High neural uncertainty	0.17677558264948082
3	580	Low neural uncertainty	0.16652936131887366
3	581	High neural uncertainty	0.1946510292367409
3	581	Low neural uncertainty	0.18089278361102604
3	582	High neural uncertainty	0.17837636102278262
3	582	Low neural uncertainty	0.16256065485513457
3	583	High neural uncertainty	0.17787959083222685
3	583	Low neural uncertainty	0.15236327718640097
3	584	High neural uncertainty	0.18144393854913834
3	584	Low neural uncertainty	0.1567008499153902
3	585	High neural uncertainty	0.17716086942060863
3	585	Low neural uncertainty	0.1659519100761024
3	586	High neural uncertainty	0.1785815922038472
3	586	Low neural uncertainty	0.16573857304735135
3	587	High neural uncertainty	0.18515793786105036
3	587	Low neural uncertainty	0.16414208933149405
3	588	High neural uncertainty	0.1774429771702875
3	588	Low neural uncertainty	0.17034021275400335
3	589	High neural uncertainty	0.17592279048605147
3	589	Low neural uncertainty	0.16082515602276004
3	590	High neural uncertainty	0.18803559068755374
3	590	Low neural uncertainty	0.17182823273491743
3	591	High neural uncertainty	0.1778328150451675
3	591	Low neural uncertainty	0.16083086397242177
3	592	High neural uncertainty	0.18303708567010363
3	592	Low neural uncertainty	0.1707343452891931
3	593	High neural uncertainty	0.17300214442559458
3	593	Low neural uncertainty	0.15841279573380818
3	594	High neural uncertainty	0.1826171615647197
3	594	Low neural uncertainty	0.1720163122994377
3	595	High neural uncertainty	0.18189982734282342
3	595	Low neural uncertainty	0.160854581364334
3	596	High neural uncertainty	0.1836088894971448
3	596	Low neural uncertainty	0.16402660830327573
3	597	High neural uncertainty	0.18503644474852468
3	597	Low neural uncertainty	0.16338373196117742
3	598	High neural uncertainty	0.18576191607412518
3	598	Low neural uncertainty	0.16994986445797056
3	599	High neural uncertainty	0.1826272672004691
3	599	Low neural uncertainty	0.16270709428684735
3	600	High neural uncertainty	0.17859609998921358
3	600	Low neural uncertainty	0.16604100901781313
3	601	High neural uncertainty	0.17682189587593963
3	601	Low neural uncertainty	0.15929789393378946
3	602	High neural uncertainty	0.18412034614157335
3	602	Low neural uncertainty	0.1663269602790156
3	603	High neural uncertainty	0.18579637964062828
3	603	Low neural uncertainty	0.16626320156131474
3	604	High neural uncertainty	0.18237835146135054
3	604	Low neural uncertainty	0.16450625227898377
3	605	High neural uncertainty	0.1771249743131702
3	605	Low neural uncertainty	0.15973890185676834
3	606	High neural uncertainty	0.18161752057215913
3	606	Low neural uncertainty	0.16370308578635556
3	607	High neural uncertainty	0.18418113840531597
3	607	Low neural uncertainty	0.16136430007140237
3	608	High neural uncertainty	0.17852714536822056
3	608	Low neural uncertainty	0.16643207679674538
3	609	High neural uncertainty	0.1801419571296001
3	609	Low neural uncertainty	0.16985238316224713
3	610	High neural uncertainty	0.1747505928399048
3	610	Low neural uncertainty	0.161984169489426
3	611	High neural uncertainty	0.18412424121935356
3	611	Low neural uncertainty	0.1700352685897138
3	612	High neural uncertainty	0.18892551533805071
3	612	Low neural uncertainty	0.16180144663574947
3	613	High neural uncertainty	0.17466016253279687
3	613	Low neural uncertainty	0.15879395100097665
3	614	High neural uncertainty	0.186366210206833
3	614	Low neural uncertainty	0.16698666068050746
3	615	High neural uncertainty	0.18664822121959415
3	615	Low neural uncertainty	0.17438146234138072
3	616	High neural uncertainty	0.18459159379858905
3	616	Low neural uncertainty	0.1645250882311443
3	617	High neural uncertainty	0.18464986311184342
3	617	Low neural uncertainty	0.16709094979981307
3	618	High neural uncertainty	0.1843704693286087
3	618	Low neural uncertainty	0.16810561200389454
3	619	High neural uncertainty	0.16904792714628694
3	619	Low neural uncertainty	0.15427082013302576
3	620	High neural uncertainty	0.18724768316074022
3	620	Low neural uncertainty	0.16552599454676425
3	621	High neural uncertainty	0.18094835175608073
3	621	Low neural uncertainty	0.16253460010868553
3	622	High neural uncertainty	0.1855507098242106
3	622	Low neural uncertainty	0.17045354801516757
3	623	High neural uncertainty	0.1718746487993198
3	623	Low neural uncertainty	0.16504682875306795
3	624	High neural uncertainty	0.18413221356414178
3	624	Low neural uncertainty	0.16802089983315993
3	625	High neural uncertainty	0.18573742554942302
3	625	Low neural uncertainty	0.16101668874304223
3	626	High neural uncertainty	0.18558401506700234
3	626	Low neural uncertainty	0.16614486306709086
3	627	High neural uncertainty	0.17856966417315545
3	627	Low neural uncertainty	0.1615728167704438
3	628	High neural uncertainty	0.1793300177375484
3	628	Low neural uncertainty	0.17131426244130585
3	629	High neural uncertainty	0.1800170763369679
3	629	Low neural uncertainty	0.15919376300136986
3	630	High neural uncertainty	0.17986897741443944
3	630	Low neural uncertainty	0.1642969632407294
3	631	High neural uncertainty	0.17930573102105088
3	631	Low neural uncertainty	0.169963652167946
3	632	High neural uncertainty	0.18130626576734357
3	632	Low neural uncertainty	0.1614489468984847
3	633	High neural uncertainty	0.17571213126531757
3	633	Low neural uncertainty	0.16420057860025156
3	634	High neural uncertainty	0.1832088260316592
3	634	Low neural uncertainty	0.16453644426846384
3	635	High neural uncertainty	0.18425356280483404
3	635	Low neural uncertainty	0.17194830885078746
3	636	High neural uncertainty	0.1729669608873529
3	636	Low neural uncertainty	0.16163951425550324
3	637	High neural uncertainty	0.17889027856556736
3	637	Low neural uncertainty	0.1688963854367932
3	638	High neural uncertainty	0.17777166050224474
3	638	Low neural uncertainty	0.1606376339394987
3	639	High neural uncertainty	0.1770810755010192
3	639	Low neural uncertainty	0.17629600388019423
3	640	High neural uncertainty	0.18223173424162223
3	640	Low neural uncertainty	0.1594814937578594
3	641	High neural uncertainty	0.18210642477016842
3	641	Low neural uncertainty	0.16674031876311698
3	642	High neural uncertainty	0.17596860537429027
3	642	Low neural uncertainty	0.1649556232750511
3	643	High neural uncertainty	0.18750950217807152
3	643	Low neural uncertainty	0.16901601585403112
3	644	High neural uncertainty	0.17885750929369681
3	644	Low neural uncertainty	0.16579325103805875
3	645	High neural uncertainty	0.1847060483360723
3	645	Low neural uncertainty	0.1623539763244755
3	646	High neural uncertainty	0.1737240909277725
3	646	Low neural uncertainty	0.1552903401788683
3	647	High neural uncertainty	0.1833971835548608
3	647	Low neural uncertainty	0.16650498696881663
3	648	High neural uncertainty	0.1858961298354365
3	648	Low neural uncertainty	0.16664488553249496
3	649	High neural uncertainty	0.17847796825031856
3	649	Low neural uncertainty	0.1581536866689178
3	650	High neural uncertainty	0.17831195640409947
3	650	Low neural uncertainty	0.16519901377205443
3	651	High neural uncertainty	0.18030284905454652
3	651	Low neural uncertainty	0.15784008471769015
3	652	High neural uncertainty	0.17371014131312074
3	652	Low neural uncertainty	0.16192336365579377
3	653	High neural uncertainty	0.18343649985329308
3	653	Low neural uncertainty	0.16451784797892618
3	654	High neural uncertainty	0.17888115580456415
3	654	Low neural uncertainty	0.1676037888144229
3	655	High neural uncertainty	0.18193793472623698
3	655	Low neural uncertainty	0.1707053823350738
3	656	High neural uncertainty	0.1706507275898306
3	656	Low neural uncertainty	0.1576334229052848
3	657	High neural uncertainty	0.1815984451828171
3	657	Low neural uncertainty	0.16469144390360807
3	658	High neural uncertainty	0.1755529521681186
3	658	Low neural uncertainty	0.1646135172982476
3	659	High neural uncertainty	0.1806710397286508
3	659	Low neural uncertainty	0.16539247720830072
3	660	High neural uncertainty	0.1796038096929089
3	660	Low neural uncertainty	0.16542964495755755
3	661	High neural uncertainty	0.17670500892153793
3	661	Low neural uncertainty	0.15944756234571425
3	662	High neural uncertainty	0.17443008236479765
3	662	Low neural uncertainty	0.1643220901143185
3	663	High neural uncertainty	0.18044779040110745
3	663	Low neural uncertainty	0.1685963862569121
3	664	High neural uncertainty	0.17917687758934392
3	664	Low neural uncertainty	0.16982567171488053
3	665	High neural uncertainty	0.1790387459024645
3	665	Low neural uncertainty	0.16727749942176515
3	666	High neural uncertainty	0.1741577459489044
3	666	Low neural uncertainty	0.16424149372982486
3	667	High neural uncertainty	0.18307231381629557
3	667	Low neural uncertainty	0.16531627318984868
3	668	High neural uncertainty	0.18212555045568893
3	668	Low neural uncertainty	0.16624877302210414
3	669	High neural uncertainty	0.1768668583930795
3	669	Low neural uncertainty	0.15966306979693135
3	670	High neural uncertainty	0.18620340980316627
3	670	Low neural uncertainty	0.1653598711290189
3	671	High neural uncertainty	0.18394947622637453
3	671	Low neural uncertainty	0.17048211060886437
3	672	High neural uncertainty	0.1814864476273941
3	672	Low neural uncertainty	0.16842141390759707
3	673	High neural uncertainty	0.18272666667983156
3	673	Low neural uncertainty	0.16232465793747025
3	674	High neural uncertainty	0.16875593048816717
3	674	Low neural uncertainty	0.1629750322514258
3	675	High neural uncertainty	0.17947715646585127
3	675	Low neural uncertainty	0.16225230350575726
3	676	High neural uncertainty	0.1779591677141847
3	676	Low neural uncertainty	0.16249435842341348
3	677	High neural uncertainty	0.1741558295689193
3	677	Low neural uncertainty	0.16348967639563786
3	678	High neural uncertainty	0.1850140902616094
3	678	Low neural uncertainty	0.16661752084995296
